Date,Time,Ticker,Timeframe,RSI_1WK,RSI_Z_1WK,BBP_20_2.0_1WK,MACDh_12_26_9_Z_1WK,OBV_Z_1WK,CMF_Z_1WK,VWAP_Z_1WK,sumZZ_1WK,slope_sumZZ_1WK,ATR_Z_1WK
05/12/25,00:00,TAN,1WK,55.35223768431797,0.20203390557106468,0.8060974989408727,0.7047211689418326,-0.19491149420158246,0.7259703898944205,-0.6893582164540814,-0.21915190596796086,0.20716683735304692,-0.45071859047409724
05/12/25,00:00,PBW,1WK,52.35791070863984,-0.26708181913998646,0.5726904985618781,0.06646655846141969,-0.18762439266391762,0.7091113070183673,-0.7931733358881711,-1.7593125839473518,0.14036259676996712,-0.6173623840417631
05/12/25,00:00,EEM,1WK,61.116380331659904,1.105091580070123,0.9934494455351067,0.30672557888901153,1.4110798270736562,1.2910441803804558,-0.6092357493573761,3.887834731068278,0.2960316380477688,-0.5930712916325754
05/12/25,00:00,EFA,1WK,62.949856259341104,1.3923388965926087,0.9230154917315943,1.1247011655188976,0.24591765495619428,1.8907457683211633,-0.3393241534849913,4.394150175194682,0.2213096003541224,-0.4361169114733573
05/12/25,00:00,IEFA,1WK,63.099413878963205,1.415769815021012,0.9360286983356729,1.084231737537863,0.08901539705953003,2.0749616018014656,-0.37884687694836766,3.799556305323961,0.2586733863281356,-0.46646597008822405
05/12/25,00:00,FXI,1WK,59.707474767645486,0.8843609250412505,0.6894408080588054,-0.5463846701860624,1.947365381754801,0.6993033779259371,-0.6745091839322133,4.11090764336369,0.4187304560740548,-0.5473425583172199
05/12/25,00:00,INDA,1WK,58.487639980947975,0.6932516425088187,1.0199034193164938,0.9966356526933149,0.3066910284086901,-0.7658626989287052,-0.5530421484674702,0.17030083977177135,0.2462836037898482,-0.5881096137801219
05/12/25,00:00,EWZ,1WK,59.713842211137724,0.8853585007544844,0.9535035607991117,0.7308037208523009,0.8287873941717856,0.5853852269619331,-0.7360768218405408,3.524033637210863,0.37930164366357844,-0.6297682699134227
05/12/25,00:00,VEA,1WK,62.58788478232558,1.335629488053012,0.947902601930426,0.6131636815291138,-0.1450445627018966,2.0228692840086557,-0.5562077913841615,2.377462102392472,0.2597097845819568,-0.5881556706839082
05/12/25,00:00,TLT,1WK,41.23424225674092,-2.009806588226445,0.19192254158447541,-0.5775827561102927,-1.0669681811669693,-0.8255165294193457,-0.2801549841978729,-3.011826957861368,-0.030717952107644844,-0.43717573893589323
05/12/25,00:00,IEF,1WK,47.918050259865815,-0.9626666263305456,0.5024216013269398,-0.14165546749237246,-0.47460285045814143,-1.310232536387546,-0.23999400298850587,-3.7232638198437336,-0.36303540997600114,-0.6247867546511581
05/12/25,00:00,SHY,1WK,49.908555973801924,-0.6508177407147211,0.5135451221736097,-0.23135260787931006,-0.3934001610827025,-1.6345743765724527,-0.32578475959658415,-4.452444585616867,-0.4454196769008923,-0.77985835154716
05/12/25,00:00,TIP,1WK,50.28750427113925,-0.5914486048196148,0.5155757339918359,-0.3517609344882265,-0.17468938856424462,-0.6742963083305586,-0.13760587874821312,-3.0870036511229486,-0.6377361318033847,-0.6460181689936892
05/12/25,00:00,BNDX,1WK,47.632967574708324,-1.0073300086319863,0.5504683035923117,-0.14852957694169888,-0.5055561732430123,-0.024437352153973274,-0.5664683519357415,-3.479976227666678,-0.8951193128086851,-0.7651153575946826
05/12/25,00:00,EMB,1WK,51.35945483714434,-0.42350807236924154,0.590766759305988,-0.27427258873866633,-0.5813104078578896,-0.8152059537609462,-0.2721465942509386,-3.07921344214083,-0.8683674133124952,-0.6252327943608448
05/12/25,00:00,LQD,1WK,46.815032486941305,-1.135474401205387,0.4124800388918173,-0.3545432522782511,-0.6991603665009015,-0.8061597397058332,-0.14588569567008455,-1.7191169024812614,-0.717569153479534,-0.5783760044372349
05/12/25,00:00,HYG,1WK,54.52358495595922,0.07221039986999918,0.6379147816432433,-0.2540658818919665,-5.14848343908301,-0.403443209568094,-0.3536653834465776,-2.918547293277273,-0.5971797064148371,-0.6856821846336649
05/12/25,00:00,USO,1WK,43.652626092334515,-1.6309228207290598,0.24628191497360918,-1.8275283176024242,-0.19554455386243663,-1.0340037621643592,-0.40191483243606346,-5.871855994403217,-0.5292469765552673,-0.19670954795255086
05/12/25,00:00,BNO,1WK,43.88585538414063,-1.5943832146211816,0.24755575418164036,-0.8084000435736862,-0.17373809233784704,-0.66267540287348,-0.7125265717100495,-5.224166518717159,-0.5457120681593848,-0.5982903994956217
05/12/25,00:00,UNG,1WK,46.84530026551589,-1.1307324037559625,0.23975734628333978,-1.2140191714998447,-0.08908489025647422,-0.8058839592484469,-0.7806337646822575,-5.078085417896018,-0.36639270804070984,-0.510897986920297
05/12/25,00:00,GLD,1WK,63.7111880565982,1.511615355281609,0.7350880124319289,3.0909375437346767,0.28419754910860545,-0.2625591379825075,1.0972984910295025,6.328194563247538,0.2596675190365447,0.7376556048075356
05/12/25,00:00,GDX,1WK,56.30151286564492,0.35075511012073024,0.6815041341818292,0.7331980621204977,0.05146611196173328,-0.4777604537151393,-0.604793898450408,1.396700151900444,0.42345969985565923,-0.3264160289722034
05/12/25,00:00,SLV,1WK,52.04971572050097,-0.31536616363123493,0.5676662994783606,-0.3344198944321866,0.7765459010684675,-0.5074448413874332,-0.7100089820933677,-1.8001381240720067,0.40112966227969904,-0.6061588392019897
05/12/25,00:00,SIL,1WK,54.41346778666914,0.0549585445802312,0.6948156411386613,0.3688496084333661,-0.15741636949814405,-1.4300246201591318,-0.648102183958316,-2.8359559235708556,0.2923674668677895,-0.37879255801766437
05/12/25,00:00,CPER,1WK,50.509116810356126,-0.5567289740697907,0.47643561126168527,-0.45816006262746845,-0.16124638423905654,-0.8374571223513093,-0.7107876168509893,-4.047972396023462,0.18775063378927248,-0.6251690343328219
05/12/25,00:00,DBA,1WK,57.24943010635941,0.4992635686010101,0.7297498735301158,-0.29157164520270473,-0.05796213292323961,0.7595438614663483,-0.7257884081651224,-1.2145009471505475,0.18097114313150578,-0.7166924110348902
05/12/25,00:00,DBC,1WK,43.512197490055605,-1.652923512725401,0.2425373737212392,-0.37683904588420725,-0.1528440387639673,-0.9083849472925125,-0.763860210302064,-5.226370779691071,0.022262972378836936,-0.7307435161333788
05/12/25,00:00,UUP,1WK,40.463615632745366,-2.1305392504018688,0.28267891005603735,-0.4836904270448111,-0.08985221307981335,-1.2795657922856143,-0.7132212105092242,-6.113677590270914,-0.09373472713503256,-0.7576567820503075
05/12/25,00:00,FXE,1WK,59.74464359664126,0.8901840974244418,0.728380701633149,1.0352474238801124,-0.16867980986736175,-0.6756698933166836,-0.18712685839200746,-0.37434144386109924,-0.012777098307156861,-0.5844856812102434
05/12/25,00:00,FXY,1WK,56.22855845408819,0.33932547604058577,0.6909696451598776,0.21025833635508046,-0.16811067059723486,-0.07495719100794107,-0.4676158182146124,-1.4841124831775305,-0.12653592488470203,-0.6347885907869051
10/16/23,00:00,CYB,1WK,41.7649541997892,-1.9266609198347955,0.4140892174373593,-0.1792828363076105,-0.1634080717249936,-3.1138173445592305,-0.7441598791465267,-7.637819929570207,-0.4782188974372544,-0.804219116465121
05/12/25,00:00,VNQ,1WK,51.09774159623951,-0.4645102066287252,0.5846474139122231,-0.2032832203283572,-0.3882604610259269,0.3750271875969337,-0.2798666818590542,-1.810201193195016,-0.5822439426034152,-0.3146448455410049
05/12/25,00:00,REET,1WK,54.043787187177294,-0.0029586380624415393,0.7558997880224576,-0.050776231354989224,-0.17801663706733215,0.7659009289115308,-0.746772620073161,-1.566028455927758,-0.18126279400942172,-0.7054238263601609
05/12/25,00:00,INFL,1WK,61.110250566168766,1.1041312409341364,0.9766390152731449,0.006696442056702056,-0.1677848991122149,0.21720374782001442,-0.6285990050241955,-0.7826691829078526,0.08089307729106585,-0.619067177387947
05/12/25,00:00,VXX,1WK,49.159938744080634,-0.7681022313880714,0.4710813823687666,-0.5928225720819603,-1.1972939689509485,-1.5827873656259406,-0.5136185937370645,-4.695784426109123,0.06247403043337422,0.4996959236659426
